date,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
8/7/2004 20:00,1.6,980.5,-200,8.437536944,917,78,739.5,93,1649.25,713.75,29.67500019,41.67500019,1.708086244
8/7/2004 21:00,1.3,953.5,-200,6.352276711,828,51,792.75,68,1589.25,630.75,27.72499943,47.35000038,1.734383031
8/7/2004 22:00,1.9,1030,-200,10.28538807,988.25,84,686,95,1750.5,828.75,27.25,49.40000057,1.76021844
8/7/2004 23:00,1.9,1032.5,-200,10.90105364,1010.75,89,681,93,1767.75,875,26.27499962,51.25,1.725093354
8/8/2004 0:00,1.5,962.75,-200,7.351704652,872,65,767,69,1617,802.5,25.6500001,54.07499981,1.754622368
8/8/2004 1:00,1.1,917.75,-200,5.844179299,804.5,43,816.25,55,1571,758.5,25.42499971,55.05000019,1.762758163
8/8/2004 2:00,0.8,868,-200,4.467671749,736,32,893.5,39,1548,637.5,24.92500019,57.32499981,1.782242476
8/8/2004 3:00,0.9,886,-200,4.610672748,743.5,-200,868.75,-200,1589.5,699.75,24.125,61.84999847,1.833886324
8/8/2004 4:00,0.6,813.25,-200,2.35020689,609.25,22,1016.5,33,1472.5,615,23.875,61.17500019,1.787102919
8/8/2004 5:00,0.6,815.25,-200,2.444611245,615.75,21,1079.5,29,1532,595.75,23.8499999,61.30000019,1.788091532
8/8/2004 6:00,0.7,814.5,-200,2.60420556,626.5,27,1048.5,36,1518,649.5,23.375,61.70000076,1.749499433
8/8/2004 7:00,0.6,835,-200,2.77194445,637.5,31,1023.5,38,1506.25,655.25,24.32500029,58.35000038,1.750779601
8/8/2004 8:00,1,920.5,-200,4.505617474,738,46,901.25,47,1585,779,25.12500048,56.57499981,1.779825937
8/8/2004 9:00,1.2,963.25,-200,5.206806807,773.75,62,839.25,64,1621.25,758.25,27.29999971,51.34999943,1.835031223
8/8/2004 10:00,1,934.75,-200,4.233619587,723.5,43,936,49,1574.25,597.5,29.5250001,45.92500019,1.866169724
8/8/2004 11:00,1.3,1006.75,-200,4.755590081,751,53,848.5,64,1648.75,643.25,27.60000038,52.40000057,1.905486852
8/8/2004 12:00,1.4,1031.5,-200,4.620274381,744,87,813.25,79,1694.5,777.75,25.44999981,68.00000095,2.180639319
8/8/2004 13:00,0.8,900.75,-200,3.615742182,689,36,964.25,45,1542.75,522,32.15000057,40.27500057,1.899859414
8/8/2004 14:00,0.6,850.6666667,-200,2.611733087,627,21,1129.333333,30,1433.333333,418.6666667,31.63333384,38.93333308,1.78379368
8/8/2004 15:00,0.7,877,-200,3.039902857,654.5,27,1060.5,35,1471.25,443.5,33.00000095,37.34999943,1.848059477
8/8/2004 16:00,0.8,908.75,-200,3.633065022,690,29,1038.75,37,1488,473.5,35.07500076,32.12499952,1.784088431
8/8/2004 17:00,0.9,907.75,-200,4.068437355,714.5,38,987.75,46,1479,495,34.99999905,31.05000019,1.71725191
8/8/2004 18:00,1,925.75,-200,4.9914221,763,41,948.75,54,1490.5,504.25,33.80000019,32.07499933,1.659611608
8/8/2004 19:00,1.5,1010.25,-200,6.518223669,835.5,66,847.75,79,1576.5,616,31.12500048,38.84999943,1.729471577
8/8/2004 20:00,1.5,1030.5,-200,7.258283586,868,63,798.25,79,1634.25,689.5,28.9749999,46.07500076,1.814056577
8/8/2004 21:00,1.7,1069.5,-200,8.135644555,904.75,88,745,98,1701.75,846.25,28.125,50.59999943,1.896877224
8/8/2004 22:00,1.9,1124,-200,10.37337379,991.5,87,659.5,93,1791.25,1012.5,27.07499981,54.67500019,1.928426766
8/8/2004 23:00,1.7,1066.25,-200,9.016969787,940,86,683.25,89,1743.5,977.75,26.60000038,56.39999962,1.934888844
8/9/2004 0:00,1.2,1001,-200,6.529351623,836,49,770.5,57,1662,820.5,25.77499962,60.44999981,1.975946041
8/9/2004 1:00,1.1,967.25,-200,6.25905106,823.75,40,774,51,1637.25,862,25.5,61.57499981,1.980423349
8/9/2004 2:00,0.8,900.75,-200,4.401596264,732.5,27,888,39,1604.5,755,24.85000038,63.47500038,1.96471622
8/9/2004 3:00,0.5,834.75,-200,2.775808489,637.75,-200,996.5,-200,1525.5,714.75,24.2750001,65.09999943,1.947523796
8/9/2004 4:00,-200,819.5,-200,2.183593389,597.5,23,1065,30,1511.25,683.5,23.7750001,65.69999886,1.907897547
8/9/2004 5:00,0.7,895.5,-200,3.698339727,693.75,58,940.75,46,1582.75,853.25,23.17499971,67.97500038,1.904525662
8/9/2004 6:00,1.2,996,-200,7.357560375,872.25,87,755.75,55,1727.25,989.75,23.24999952,67.47499847,1.899013019
8/9/2004 7:00,2.3,1159.25,-200,15.08443993,1151.25,143,578.5,63,2004.75,1206.25,24.27500057,63.27500057,1.892927402
8/9/2004 8:00,2.5,1184.75,-200,15.10830975,1152,96,578,42,2002.75,1274,25.50000048,59.67500114,1.919314159
8/9/2004 9:00,2.4,1167.5,-200,14.6653967,1138,16,585,5,1945.75,1336.25,27.6500001,52.47499943,1.913760426
8/9/2004 10:00,1.4,1043.75,-200,9.797264455,970,54,714.75,39,1751.25,1068.25,31.82499981,38.875,1.800511694
8/9/2004 11:00,1.2,982.5,-200,7.953131498,897.25,42,800,39,1608.25,803.75,32.67499924,34.14999962,1.659204226
8/9/2004 12:00,1.6,1031.75,-200,8.301413417,911.5,72,763.5,71,1661.25,825.75,34.30000019,31.47500038,1.674512027
8/9/2004 13:00,1.4,1018.5,-200,7.748421496,888.75,54,786.75,65,1629.75,745.25,34.22499943,31.4749999,1.667548006
8/9/2004 14:00,1.2,981.75,-200,6.708497933,844,52,834.5,71,1566.75,638.25,33.875,32.3499999,1.68085018
8/9/2004 15:00,1.5,1016.25,-200,7.545991666,880.25,64,782.5,72,1616.5,683.75,34.35000038,31.875,1.700508609
8/9/2004 16:00,1.4,-200,-200,-200,-200,70,-200,76,-200,-200,-200,-200,-200
8/9/2004 17:00,1.5,-200,-200,-200,-200,65,-200,75,-200,-200,-200,-200,-200
8/9/2004 18:00,1.7,-200,-200,-200,-200,80,-200,86,-200,-200,-200,-200,-200
8/9/2004 19:00,2.2,-200,-200,-200,-200,88,-200,96,-200,-200,-200,-200,-200
8/9/2004 20:00,1.9,1091.333333,-200,8.628857399,924.6666667,81,730,95,1685,1020.333333,29.76666705,41.66666667,1.716729705
8/9/2004 21:00,1.6,1109.25,-200,9.652146551,964.5,59,695.5,74,1741.75,1099.5,28.7750001,45.94999981,1.788425215
8/9/2004 22:00,1.5,1097.75,-200,9.119411727,944,69,686.75,76,1771.5,1086,28.19999981,51.05000019,1.922066525
8/9/2004 23:00,1.4,1087.75,-200,9.132251649,944.5,58,673.5,66,1764.5,1059.75,27.5250001,54.42499924,1.970523407
8/10/2004 0:00,1,1034.75,-200,7.049951745,859,33,731.75,49,1679.75,995.5,27.44999981,55,1.982683596
8/10/2004 1:00,0.7,941.75,-200,4.897490222,758.25,17,824.25,29,1567.25,856,28.07499981,51.55000019,1.92690756
8/10/2004 2:00,0.5,901.5,-200,3.465676302,680.25,6,919,11,1535.25,722.25,26.27499962,56.52499962,1.90265173
8/10/2004 3:00,0.5,918.5,-200,3.870366898,703.5,-200,860.75,-200,1603,859.75,24.42500019,64.97500134,1.961161019
8/10/2004 4:00,0.5,874.75,-200,3.21064558,665,20,919,25,1558.5,772.25,24.44999981,63.57499886,1.921751026
8/10/2004 5:00,0.7,927,-200,4.682892422,747.25,58,830.25,34,1632.75,909.75,23.54999971,67.37499809,1.930473272
8/10/2004 6:00,1.2,1031.5,-200,7.599353632,882.5,106,717.5,42,1741.5,1051.25,23.44999981,65.72500038,1.871992288
8/10/2004 7:00,2.2,1193.25,-200,14.69684691,1139,143,563.25,47,2009.25,1257.25,24.45000029,61.27499962,1.852226486
8/10/2004 8:00,2.9,1268.25,-200,18.67687389,1259,167,518.5,62,2113.75,1410.25,26.04999971,55.80000019,1.853639294
8/10/2004 9:00,2.6,1237.75,-200,14.84662744,1143.75,188,564.75,81,1939.25,1432.75,28.5250001,48.5,1.860661695
8/10/2004 10:00,2.6,1229.5,-200,14.49293429,1132.5,164,603.5,90,1908.75,1413.25,33.55000019,35.72499943,1.822870842
8/10/2004 11:00,2.2,1161.25,-200,12.72013882,1074.25,128,646,95,1776.75,1206,36.5,28.9000001,1.73588337
8/10/2004 12:00,1.5,1048,-200,9.235248125,948.5,88,763.5,86,1607.25,830.5,39.02500057,23.7249999,1.634550822
8/10/2004 13:00,0.9,929.25,-200,4.775056711,752,51,954.5,64,1385,544,38.77500057,23.67499971,1.609263861
8/10/2004 14:00,1,950,-200,5.384975875,782.5,52,914,62,1443,524.5,38.04999924,24,1.568613537
8/10/2004 15:00,1.1,1012.75,-200,7.159582352,863.75,59,818.75,75,1544.25,644.25,40.52499962,23.32499981,1.741595729
8/10/2004 16:00,1.2,1033.5,-200,6.719763165,844.5,67,841.25,88,1565.75,701.5,39.75,25.42500019,1.821291803
8/10/2004 17:00,1.8,1081.5,-200,9.652146551,964.5,105,760,126,1648.75,843.5,39.57500076,23.30000019,1.653468873
8/10/2004 18:00,1.8,1110,-200,10.93570396,1012,91,720.25,96,1724.75,905,38.77499962,24.67499971,1.677236906
8/10/2004 19:00,1.7,1117.75,-200,10.56396553,998.5,69,705.5,79,1766,878.25,34.70000076,35.89999866,1.952787003
8/10/2004 20:00,1.7,1135.75,-200,9.724590097,967.25,65,702.5,67,1800.75,926.75,32.27499962,43.57499886,2.070048066
8/10/2004 21:00,1.6,1105.5,-200,8.599625488,923.5,58,725,62,1756.5,909.5,30.6500001,48.05000019,2.08207831
8/10/2004 22:00,1.7,1151,-200,10.15736878,983.5,67,678,64,1822.75,1023.75,29.4749999,50.57499886,2.049240625
8/10/2004 23:00,1.8,1144.25,-200,10.52982283,997.25,64,669.25,63,1816,1021.25,28.82499933,52,2.029734665
8/11/2004 0:00,1.5,1118.25,-200,8.769337944,930.25,65,697.25,60,1747.5,1026.5,28.17500019,55.04999924,2.069674796
8/11/2004 1:00,1.2,1065.75,-200,6.590699948,838.75,47,739.5,49,1699.5,992.5,27.19999981,59.10000038,2.099729068
8/11/2004 2:00,0.8,990.5,-200,5.287938393,777.75,29,796.75,36,1665.25,909.5,26.72499943,60.69999981,2.097669361
8/11/2004 3:00,0.5,905.75,-200,2.959998513,649.5,-200,961,-200,1580.75,767.5,26.92499971,60.27499866,2.107435943
8/11/2004 4:00,0.5,903.25,-200,3.157371817,661.75,16,932,24,1589.5,760,26.44999981,61.55000114,2.093127751
8/11/2004 5:00,0.7,941,-200,3.546804176,685,50,895,32,1631.75,834.25,25.94999981,63.64999962,2.102040208
8/11/2004 6:00,1.1,1073.666667,-200,7.21176418,866,78,717,42,1768,1075.333333,26.06666692,63.66666667,2.117033465
8/11/2004 7:00,1.4,1113.5,-200,9.468788048,957.5,89,663.25,42,1835.75,1166.5,26.80000019,60.52500057,2.100800283
8/11/2004 8:00,1.7,1161.75,-200,11.13061127,1019,97,622.25,51,1904,1177.5,27.87499952,56.54999924,2.08946281
8/11/2004 9:00,1.8,1164.5,-200,9.704809866,966.5,93,651,58,1824.75,1120,29.75,51.14999962,2.105448063
8/11/2004 10:00,1.8,1179,-200,9.462267273,957.25,105,679.75,67,1818.5,1130.75,33.625,40.97499943,2.09952233
8/11/2004 11:00,1.7,1143.5,-200,8.326092925,912.5,89,714.5,68,1781.75,972,35.05000019,38.125,2.11437938
8/11/2004 12:00,1.3,1066,-200,6.025873721,813,63,791.75,56,1657.25,764,36.17500019,34.87500095,2.057779763
8/11/2004 13:00,1.3,1056.25,-200,5.791191635,802,52,823.75,47,1620.25,670,38.02500057,30.67500019,2.002168284
8/11/2004 14:00,1,995,-200,5.101134318,768.5,48,881.5,46,1575.75,615.25,36.59999943,30.82499981,1.861673146
8/11/2004 15:00,1,966.75,-200,4.538932154,739.75,50,925.75,50,1525.75,557.25,38.77499962,25.42499971,1.728216752
8/11/2004 16:00,1.4,1048.25,-200,6.585112722,838.5,80,845.25,65,1607.25,699.75,38.67500019,25.77499962,1.742574408
8/11/2004 17:00,1.6,1091.5,-200,8.038084551,900.75,78,777.25,69,1691,734.25,37.40000057,29.875,1.884839936
8/11/2004 18:00,1.4,1056,-200,7.611233611,883,64,798.5,63,1671.5,683.75,36.22500038,31.05000019,1.83712117
8/11/2004 19:00,1.7,1100.25,-200,10.11708373,982,84,720.25,69,1760.25,822.75,33.75000095,34.47499943,1.778826766
8/11/2004 20:00,1.4,1056.5,-200,7.766392553,889.5,72,777.5,57,1700.5,800.5,31.37499952,40.69999981,1.837679883
8/11/2004 21:00,1.5,1067.75,-200,8.425123087,916.5,70,735.5,59,1727.5,915.75,30.8499999,45.02499962,1.973313332
8/11/2004 22:00,1.4,1050.25,-200,7.700585484,886.75,59,770.25,54,1695.5,820,29.42500019,49.95000076,2.018121353
8/11/2004 23:00,1.5,1073.5,-200,7.640968166,884.25,63,764,57,1725.5,838.25,28.125,54.12499905,2.029021326
8/12/2004 0:00,1.6,1053,-200,7.886652812,894.5,58,744.75,46,1726.5,882,27.30000019,57.77499962,2.064633541
8/12/2004 1:00,1.2,1003.25,-200,6.291887126,825.25,68,793.5,65,1716,800.5,26.72499943,60.60000038,2.094213583
8/12/2004 2:00,0.9,932.5,-200,3.817080483,700.5,57,906,62,1638,689.5,25.89999962,64.52499962,2.124690971
8/12/2004 3:00,0.6,868.5,-200,2.422685018,614.25,-200,1000.5,-200,1565.25,674,25.625,63.47499943,2.056606417
8/12/2004 4:00,-200,864,-200,2.466621637,617.25,15,1026.75,25,1560.5,622.25,26.67500067,60.97499943,2.101028382
8/12/2004 5:00,0.7,930.5,-200,4.192061416,721.25,47,888,37,1651.25,798.5,25.82500029,64.64999771,2.119450226
8/12/2004 6:00,0.7,921,-200,4.496118217,737.5,39,892.75,41,1623,818.25,26.47499943,60.57499981,2.06298571
8/12/2004 7:00,1.7,1139.25,-200,10.95651665,1012.75,87,672.25,60,1931.5,1033.75,26.40000057,61.72500038,2.092946842
8/12/2004 8:00,2.2,1205,-200,14.05015325,1118.25,122,585,65,2019,1188.75,27.50000048,60.07499981,2.171932117
8/12/2004 9:00,1.9,1125.5,-200,9.455748413,957,122,694,71,1840.5,1033.5,29.35000038,53.10000038,2.136178693
8/12/2004 10:00,1.5,1066.25,-200,6.946757178,854.5,101,802.75,61,1711.75,928.75,33.4000001,39.875,2.017650472
8/12/2004 11:00,1.6,1069,-200,7.223382076,866.5,92,785.25,65,1716.5,879.5,33.22499943,39.20000076,1.96418305
8/12/2004 12:00,1.3,974.75,-200,5.487932184,787.5,70,850.5,54,1629.25,701,34.47499943,35.10000038,1.885598821
8/12/2004 13:00,1.1,955,-200,5.056129143,766.25,58,897.5,58,1596.5,620.25,37.09999943,30.54999971,1.896168353
8/12/2004 14:00,1,949.25,-200,5.01129411,764,44,898,56,1578.75,572.5,35.92500019,32.125,1.869667518
8/12/2004 15:00,1,941.25,-200,5.576097818,791.75,44,896.75,60,1581.75,544.25,37.25000095,28.02499962,1.75373301
8/12/2004 16:00,1.1,941.5,-200,5.743678766,799.75,52,877,69,1567.25,581,38.10000038,26.32499981,1.725243208
8/12/2004 17:00,1.3,974,-200,6.963911211,855.25,53,835.75,67,1607,610,37.07500076,27.17499971,1.684390974
8/12/2004 18:00,1.5,1011.5,-200,8.12342212,904.25,65,793.5,79,1653,695.25,35.22499943,31.22500038,1.748536282
8/12/2004 19:00,1.6,1017,-200,8.744106167,929.25,67,772,86,1702.25,708.75,32.07500029,38.72499943,1.819038224
8/12/2004 20:00,1.5,1006.25,-200,7.910799353,895.5,67,796.5,79,1697.25,735.5,30.2750001,45.09999943,1.912945682
8/12/2004 21:00,1.3,1008.25,-200,7.498693453,878.25,53,792,67,1690.75,722,29.29999971,50.17499924,2.01272332
8/12/2004 22:00,1.2,989.25,-200,6.047405305,814,53,845.25,65,1657.25,679.75,28.5999999,53.69999981,2.069087824
8/12/2004 23:00,1.6,1079.75,-200,8.518416854,920.25,60,739.25,67,1760.5,771.75,27.79999971,57.375,2.110749578
8/13/2004 0:00,1.4,1033.25,-200,6.981083277,856,60,774,62,1735.75,768.5,27.44999981,59.35000134,2.139495892
8/13/2004 1:00,1.1,967.75,-200,5.623016071,794,39,835.5,48,1687.75,653.75,27.19999981,59.27500057,2.105946547
8/13/2004 2:00,0.7,853.25,-200,2.589178303,625.5,22,1044.5,33,1556.5,515.5,26.65000057,61.04999924,2.100542557
8/13/2004 3:00,0.4,810.25,-200,1.495256595,544.25,-200,1264,-200,1484.5,446.75,25.97500038,62.69999981,2.07370718
8/13/2004 4:00,0.5,816.5,-200,1.665447178,558.25,7,1232,11,1485.25,451.75,25.40000057,63.12500095,2.018353417
8/13/2004 5:00,0.5,840.25,-200,2.028989931,586.25,25,1153.75,34,1498.5,492.25,26.12499952,60.30000019,2.011956232
8/13/2004 6:00,0.8,940,-200,3.964374798,708.75,47,955.5,52,1640.75,588,25.17499971,67.07500076,2.116387171
8/13/2004 7:00,1.6,1075.5,-200,8.605885909,923.75,101,719.5,80,1806,908.75,25.99999952,61.92500019,2.051082097
8/13/2004 8:00,1.6,1085.75,-200,10.0969668,981.25,100,688,86,1818.25,1006.5,27,57.47500038,2.018344191
8/13/2004 9:00,1.4,1031.25,-200,8.737803066,929,79,758.5,77,1722,809.25,30.5,44.40000057,1.907560694
8/13/2004 10:00,1.5,1016,-200,7.910799353,895.5,91,766.25,93,1704.25,820,33.44999886,35.10000038,1.781006619
8/13/2004 11:00,1.2,952.75,-200,5.770054203,801,83,867.5,109,1572.5,656.5,35.74999905,29,1.671625853
8/13/2004 12:00,1.1,917.5,-200,5.303210072,778.5,65,896,89,1537.25,551,35.84999943,27.67500019,1.604050191
8/13/2004 13:00,0.8,892,-200,4.238247947,723.75,55,970.5,71,1490,511.25,36.30000019,27.375,1.626360751
8/13/2004 14:00,0.7,840.75,-200,3.347581467,673.25,40,1061,56,1394.25,450.75,33.55000019,28.80000019,1.469522223
8/13/2004 15:00,0.7,799.25,-200,3.959876433,708.5,48,1077.75,68,1332,461.75,35.15000057,20.47500038,1.141818537
8/13/2004 16:00,0.7,837.5,-200,4.275352409,725.75,46,1056,61,1382.25,440.25,34.97500038,22.4000001,1.23714325
8/13/2004 17:00,1,870,-200,4.62988453,744.5,54,998.25,70,1400.25,471.5,33.97500038,25.15000057,1.314048034
8/13/2004 18:00,1,891.5,-200,5.146309411,770.75,55,964.75,76,1464.5,493.5,32.04999971,28.1500001,1.320434183
8/13/2004 19:00,1.2,925.75,-200,5.860115706,805.25,60,901.25,78,1510.75,524,29.39999962,34.44999933,1.389882784
8/13/2004 20:00,1.1,918.75,-200,5.664861806,796,62,870.25,80,1537.75,559.5,28.05000019,41.125,1.535004756
8/13/2004 21:00,1,931.6666667,-200,4.658766034,746,51,911.6666667,71,1527.666667,534,26.90000025,47.53333282,1.659518967
8/13/2004 22:00,1.2,956.75,-200,5.071111975,767,57,866.5,74,1533.5,577,26.55000019,50.40000057,1.724003468
8/13/2004 23:00,1.4,993.75,-200,5.881393021,806.25,72,830,90,1579.75,674.25,25.94999981,52.92499924,1.747847244
8/14/2004 0:00,1.3,984,-200,5.633465103,794.5,63,838.25,78,1569.5,675.75,25.42500019,54.60000038,1.748348751
8/14/2004 1:00,1,919.25,-200,4.481885362,736.75,49,899,63,1533.75,611,25.07500029,55.70000076,1.747134152
8/14/2004 2:00,0.6,846.5,-200,2.47765836,618,30,1074.5,42,1442,528.75,25.07500029,55.25,1.73301904
8/14/2004 3:00,0.4,801.75,-200,1.674784556,559,-200,1232.25,-200,1413.5,478.25,24.95000029,55.97500038,1.742843903
8/14/2004 4:00,0.4,794.75,-200,1.801401663,569,18,1178.25,27,1425.5,497.25,25.22500038,55,1.740516698
8/14/2004 5:00,0.4,808.75,-200,1.918703784,578,22,1169.75,29,1445.25,513,25.57500029,53.52499962,1.729129568
8/14/2004 6:00,0.5,834.5,-200,2.596687297,626,39,1088,41,1471.25,562.75,24.6500001,55.94999981,1.711423475
8/14/2004 7:00,1.1,967.25,-200,6.302848756,825.75,68,820.5,61,1639.25,822,24,57.20000076,1.683455128
8/14/2004 8:00,1.2,968.5,-200,6.810174913,848.5,84,799.75,68,1626,889.5,25.0250001,53.17499924,1.663015113
8/14/2004 9:00,0.9,913.25,-200,4.711914188,748.75,54,910.5,58,1535,742.25,28,43.42500019,1.616168048
8/14/2004 10:00,0.9,933,-200,4.687724074,747.5,51,947.5,52,1550.75,628.75,31.64999962,35.47499943,1.626876407
8/14/2004 11:00,1,922,-200,4.027580344,712.25,52,923.75,57,1494,608.75,34.97500038,29,1.601658665
8/14/2004 12:00,0.8,913.5,-200,4.284650062,726.25,44,958.5,51,1495.5,533.5,35.27499962,27.625,1.551219906
8/14/2004 13:00,0.8,872.75,-200,3.79497082,699.25,47,998.75,53,1413.25,527.5,36.17500019,24.12499952,1.423481991
8/14/2004 14:00,0.7,831,-200,3.385350108,675.5,37,1041,49,1349.75,463.25,34.79999924,24.45000029,1.337349245
8/14/2004 15:00,0.7,839.5,-200,3.55109622,685.25,33,1051,44,1339.25,461.75,38.19999981,19.5999999,1.291490697
8/14/2004 16:00,0.7,874,-200,3.559686945,685.75,36,1031.75,48,1401.5,500.5,38.85000038,20.25,1.382037301
8/14/2004 17:00,0.7,896.25,-200,3.576894935,686.75,33,1005.5,46,1437.5,492.5,36.94999981,27.10000038,1.668320205
8/14/2004 18:00,0.9,963.75,-200,5.106145386,768.75,40,872.75,56,1546.25,571.75,35.17500019,32.05000019,1.789785477
8/14/2004 19:00,1.2,1001.25,-200,6.579527517,838.25,56,800.75,73,1613.75,668.25,32,38.22500038,1.787975222
8/14/2004 20:00,1.4,1004.75,-200,7.264107476,868.25,71,778.75,85,1632.75,771,29.82499981,41.77499962,1.726947528
8/14/2004 21:00,1.2,978.75,-200,6.139279509,818.25,57,797,72,1589.5,731.5,28.19999981,45.875,1.72722432
8/14/2004 22:00,1,935.25,-200,5.211861858,774,43,825.25,53,1562.25,686.75,27.14999962,48.19999981,1.707491525
8/14/2004 23:00,0.9,938.5,-200,4.897490222,758.25,40,858.25,47,1543.5,663.75,26.67499971,49.47499943,1.704770368
8/15/2004 0:00,0.7,878.25,-200,3.529658138,684,26,946.5,37,1475,587.5,26.07499981,50.84999943,1.691682354
8/15/2004 1:00,0.5,847.5,-200,2.963972167,649.75,24,989.25,34,1479.25,609.75,25.70000029,52.47499943,1.707719606
8/15/2004 2:00,0.5,825.5,-200,2.676090588,631.25,24,1028,33,1473,593.25,24.75,55.42499924,1.705429652
8/15/2004 3:00,0.4,804.25,-200,2.176619526,597,-200,1077,-200,1453.5,566.25,23.80000019,57.5,1.67226143
8/15/2004 4:00,-200,788.5,-200,2.002012782,584.25,18,1107,27,1456.5,570.75,22.42500019,62.15000057,1.664753128
8/15/2004 5:00,0.4,784.5,-200,2.386328643,611.75,18,1054.25,27,1443,613.75,22.52499962,61.80000114,1.665354727
8/15/2004 6:00,0.4,771.5,-200,1.991936062,583.5,19,1148.5,27,1413.5,565.5,22.7249999,59.17499924,1.61387692
8/15/2004 7:00,0.5,795.5,-200,2.544319206,622.5,22,1064,28,1425,593.5,23.02499962,58.42499924,1.622327222
8/15/2004 8:00,0.7,875.25,-200,3.495472394,682,34,983,36,1457,610.5,23.92499971,56.27500057,1.64885848
8/15/2004 9:00,1.1,954.5,-200,5.977547426,810.75,61,841.25,59,1562,758.5,26.29999971,50.10000134,1.688854956
8/15/2004 10:00,1,937.5,-200,5.293026867,778,46,896,56,1519.75,699.75,32.14999962,34,1.603853897
8/15/2004 11:00,1.2,953.75,-200,6.302848756,825.75,56,870.25,70,1530.75,691.25,35.82500076,25.67500019,1.486084983
8/15/2004 12:00,1.1,875,-200,4.794557234,753,31,978.25,36,1402,578.75,38.27499962,19.75,1.306671063
8/15/2004 13:00,0.6,809.75,-200,3.190110703,663.75,11,1122.75,17,1312.25,478,37.25,20.54999971,1.285966511
8/15/2004 14:00,0.4,746,-200,2.566706973,624,8,1226.5,14,1209,410,36.32500076,18.44999981,1.097626204
8/15/2004 15:00,0.4,738.25,-200,2.364627403,610.25,14,1281,24,1203.75,404.25,36.84999943,16.9000001,1.034723973
8/15/2004 16:00,0.5,771,-200,3.003833621,652.25,21,1222.75,36,1239.25,440,37.85000038,15.92500019,1.029607221
8/15/2004 17:00,0.6,799.25,-200,3.100425615,658.25,26,1216.25,43,1254,460.5,36.72499943,17.0999999,1.039839675
8/15/2004 18:00,0.8,830.75,-200,3.435989025,678.5,37,1142.5,60,1291,526.25,33.77499962,21.875,1.130271263
8/15/2004 19:00,1,884.75,-200,4.605875125,743.25,53,1015.75,81,1379,646.5,32.57500076,24.5999999,1.188516335
8/15/2004 20:00,1.1,882.75,-200,4.378099661,731.25,56,987.5,87,1384,692.5,30.55000019,28.42500019,1.224707476
8/15/2004 21:00,1.1,906.25,-200,5.529347269,789.5,51,936.25,85,1429.5,728.75,29.375,30.5,1.228756695
8/15/2004 22:00,1.6,981.5,-200,8.166234911,906,79,783.5,91,1560.75,1002.25,28.44999981,34.39999962,1.314026751
8/15/2004 23:00,0.9,892,-200,5.046151091,765.75,38,879.75,55,1399.25,796.5,28.32499981,34.14999962,1.295093794
8/16/2004 0:00,0.7,841.25,-200,3.995924293,710.5,25,956.25,42,1366.75,684.5,27.80000019,35.24999905,1.296800395
8/16/2004 1:00,0.7,859.25,-200,3.676526439,692.5,24,988.25,43,1376.75,710,25.3499999,39.69999981,1.265629977
8/16/2004 2:00,0.5,810,-200,3.076155478,656.75,11,1016.25,20,1336.5,629,24.5,41.52500057,1.258947785
8/16/2004 3:00,0.4,759.25,-200,1.756638463,565.5,-200,1175.25,-200,1266.75,502.75,24.75,39.75,1.223109239
8/16/2004 4:00,0.3,748.5,-200,1.483400248,543.25,16,1237.75,23,1243.5,461.75,23.3499999,41.875,1.18559118
8/16/2004 5:00,0.4,765.75,-200,2.448273802,616,43,1163.25,43,1306,529.75,21.50000048,45.62499905,1.155816583
8/16/2004 6:00,0.9,864.75,-200,5.40036631,783.25,86,893.25,68,1445.5,838,21.3499999,46.97499943,1.17926247
8/16/2004 7:00,1.3,923.5,-200,8.512183646,920,92,766.75,62,1534.25,945.75,22.17500019,44.97500038,1.186719791
8/16/2004 8:00,1.6,973.25,-200,10.86645022,1009.5,102,722.25,65,1615.5,1014,23.64999962,40.75,1.174579623
8/16/2004 9:00,2.1,1027.75,-200,11.96086429,1048.25,171,719.25,93,1624.25,1134.5,27.0999999,32.44999981,1.146203032
8/16/2004 10:00,2,979,-200,10.58447377,999.25,148,795.5,110,1515,1026.5,33.35000086,20.0999999,1.014209584
8/16/2004 11:00,1.4,892.25,-200,7.404477689,874.25,119,923.25,106,1369.25,749,35.27499962,17,0.954596865
8/16/2004 12:00,1.4,891.6666667,-200,7.281591093,869,71,953.3333333,77,1363,632,37.39999898,14.73333327,0.92953883
8/16/2004 13:00,0.9,835.5,-200,4.558016073,740.75,53,1065,60,1276.5,478.5,38.55000019,14.625,0.982099903
8/16/2004 14:00,0.8,824,-200,3.950886236,708,61,1090.5,67,1255.5,463,35.77499962,17.79999971,1.027444905
8/16/2004 15:00,0.8,825.25,-200,3.848125953,702.25,53,1076.5,57,1267.25,458,38.40000057,16.44999981,1.095728978
8/16/2004 16:00,1,871,-200,4.956727117,761.25,61,1014.5,60,1346,520.25,39.72499943,15.32500005,1.096318336
8/16/2004 17:00,1.3,903,-200,6.906801269,852.75,72,930,69,1420,605.5,38.77499962,15.75,1.070576761
8/16/2004 18:00,1.3,944.25,-200,6.992541336,856.5,67,879.5,77,1463.25,631,35.17499924,22.32499981,1.246706961
