User,Card,Amount,Use Chip,Merchant State,MCC,Errors?,Is Fraud?,date
1011,0,56.35,Online Transaction,,4784,none,No,6/24/2017 18:06
1011,2,62,Online Transaction,,4784,none,No,7/2/2017 14:51
1011,2,52.09,Online Transaction,,4784,none,No,7/24/2017 18:22
1011,2,93.7,Chip Transaction,NJ,7538,none,No,8/3/2017 14:34
1011,1,26.29,Online Transaction,,5311,none,No,8/20/2017 17:32
1011,2,54.64,Online Transaction,,4784,none,No,8/25/2017 10:58
1011,1,129.53,Chip Transaction,NY,4900,Insufficient Balance,No,9/1/2017 7:46
1011,0,55.72,Online Transaction,,4784,none,No,9/5/2017 17:58
1011,0,48.79,Online Transaction,,4784,none,No,9/27/2017 14:47
1011,0,102.45,Swipe Transaction,NY,5814,none,No,10/11/2017 6:33
1011,0,50.05,Online Transaction,,4784,none,No,11/16/2017 11:42
1011,2,59.69,Online Transaction,,4784,none,No,12/2/2017 7:31
1011,2,43.96,Chip Transaction,NY,7349,none,No,12/4/2017 19:26
1011,0,32.12,Swipe Transaction,NY,5912,none,No,12/16/2017 17:49
1011,2,9.18,Chip Transaction,NY,5541,none,No,12/21/2017 17:54
1011,0,49.15,Online Transaction,,4784,none,No,12/30/2017 13:44
1011,2,59.84,Chip Transaction,NY,5812,none,No,1/5/2018 7:16
1011,1,87.9,Chip Transaction,NY,5541,none,No,2/4/2018 1:09
1011,2,80.5,Chip Transaction,NY,7538,none,No,3/5/2018 11:56
1011,0,58.64,Online Transaction,,4784,none,No,3/18/2018 13:53
1011,0,20.23,Chip Transaction,NY,5912,none,No,3/22/2018 10:44
1011,1,48.94,Online Transaction,,4784,none,No,4/1/2018 10:35
1011,0,107.21,Chip Transaction,NY,4900,none,No,4/1/2018 12:43
1011,1,62.43,Online Transaction,,4784,none,No,4/7/2018 7:36
1011,0,97.34,Swipe Transaction,GA,7538,none,No,5/5/2018 7:32
1011,0,76,Chip Transaction,NY,5541,none,No,5/31/2018 18:30
1011,0,55.02,Online Transaction,,4784,none,No,6/17/2018 7:42
1011,1,28.85,Chip Transaction,NY,5912,none,No,7/4/2018 17:48
1011,0,54.33,Online Transaction,,4784,none,No,7/9/2018 19:30
1011,2,57.74,Online Transaction,,4784,none,No,7/15/2018 11:36
1011,0,76.16,Chip Transaction,NY,5211,none,No,9/6/2018 17:57
1011,0,78.39,Chip Transaction,NY,5814,none,No,9/28/2018 17:34
1011,1,40,Chip Transaction,NY,4829,none,No,9/30/2018 7:54
1011,2,6.86,Swipe Transaction,NY,7542,none,No,11/20/2018 7:55
1011,2,238,Swipe Transaction,CA,3596,none,No,12/29/2018 7:33
1011,0,73.58,Chip Transaction,NY,5310,none,No,1/11/2019 6:35
1011,0,20.17,Chip Transaction,NY,5411,none,No,2/13/2019 7:47
1011,0,113.9,Swipe Transaction,NY,4900,none,No,2/16/2019 10:46
1011,0,58.24,Online Transaction,,4784,none,No,2/24/2019 7:19
1011,2,59.31,Online Transaction,,4784,none,No,2/24/2019 10:32
1011,2,82.48,Chip Transaction,NY,5300,none,No,3/5/2019 18:08
1011,0,57.78,Online Transaction,,4784,none,No,3/6/2019 17:10
1011,2,9.05,Chip Transaction,NY,5411,none,No,3/19/2019 17:45
1011,1,-68,Chip Transaction,NY,5499,none,No,4/15/2019 10:51
1011,1,39.1,Chip Transaction,NY,5300,none,No,4/25/2019 8:10
1011,0,68.1,Chip Transaction,NY,5541,none,No,4/25/2019 10:54
1011,0,16.9,Chip Transaction,WA,5411,none,No,5/2/2019 22:42
1011,2,78,Swipe Transaction,NY,5499,none,No,7/8/2019 8:28
1011,0,48.92,Online Transaction,,4784,none,No,7/10/2019 17:48
1011,2,82.78,Chip Transaction,NY,5411,none,No,7/11/2019 17:31
1011,1,100,Chip Transaction,VA,4829,none,No,7/21/2019 17:48
1011,0,-74,Swipe Transaction,NY,5541,none,No,8/3/2019 7:47
1011,1,-65,Chip Transaction,NY,5499,none,No,8/11/2019 12:09
1011,0,27.93,Swipe Transaction,NY,5912,none,No,8/16/2019 7:02
1011,2,-473,Chip Transaction,WA,3389,none,No,8/16/2019 10:08
1011,2,58.61,Online Transaction,,4784,none,No,8/21/2019 17:40
1011,0,23.91,Chip Transaction,NY,5942,none,No,8/26/2019 17:37
1011,2,61.83,Online Transaction,,4784,none,No,8/28/2019 9:43
1011,1,83.58,Chip Transaction,NY,5541,none,No,9/11/2019 13:41
1011,2,30.05,Chip Transaction,NY,5411,none,No,9/12/2019 7:18
1011,2,60,Chip Transaction,NY,4829,none,No,9/13/2019 11:37
1011,0,31.06,Chip Transaction,NY,5942,none,No,9/26/2019 17:34
1011,0,23.81,Chip Transaction,NY,5411,none,No,10/5/2019 8:06
1011,0,19.1,Swipe Transaction,NY,5921,none,No,10/29/2019 10:32
1011,2,29.78,Chip Transaction,NY,5912,none,No,12/4/2019 7:43
1011,2,-96,Chip Transaction,PA,5499,none,No,12/8/2019 17:31
1011,2,58.43,Online Transaction,,4784,none,No,12/10/2019 10:53
1011,1,23.17,Chip Transaction,NY,5912,none,No,12/21/2019 2:16
1011,2,42.92,Chip Transaction,GA,5814,none,No,12/27/2019 17:17
1011,0,65.45,Online Transaction,,4784,none,No,1/7/2020 10:06
1011,0,21.76,Chip Transaction,NY,5912,none,No,1/31/2020 17:48
1011,0,39.8,Chip Transaction,NY,4900,none,No,2/9/2020 17:32
1011,0,15.8,Chip Transaction,NY,5942,none,No,2/18/2020 17:11
1011,1,87,Chip Transaction,NY,5499,none,No,2/18/2020 21:00
1017,6,1.75,Swipe Transaction,NY,5411,none,No,7/24/2005 18:52
1017,4,6.11,Chip Transaction,NY,7832,none,No,8/1/2005 18:41
1017,3,34.55,Online Transaction,,4121,none,No,8/4/2005 16:19
1017,3,36.12,Online Transaction,,4121,none,No,8/8/2005 18:22
1017,5,26.12,Swipe Transaction,NY,5541,none,No,8/11/2005 15:38
1017,6,-67,Swipe Transaction,NY,5541,none,No,8/13/2005 18:51
1017,5,229.82,Swipe Transaction,NY,7802,none,No,9/20/2005 7:52
1017,6,281.71,Swipe Transaction,NY,7802,none,No,11/26/2005 18:42
1017,4,37.54,Swipe Transaction,NY,4121,none,No,2/27/2006 18:35
1017,5,321.37,Swipe Transaction,NY,7802,none,No,4/18/2006 17:18
1017,5,170.68,Swipe Transaction,NY,5311,none,No,7/13/2006 19:24
1017,5,156.87,Chip Transaction,NY,7802,none,No,7/28/2006 16:23
1017,6,70.66,Swipe Transaction,NY,7538,none,No,9/18/2006 18:09
1017,1,100,Swipe Transaction,NY,4829,none,No,10/13/2006 16:29
1017,5,153.19,Swipe Transaction,NY,7995,none,No,11/20/2006 18:59
1017,5,-95,Swipe Transaction,NY,5541,none,No,12/5/2006 16:17
1017,4,38.8,Swipe Transaction,NY,4121,none,No,12/7/2006 16:00
1017,0,37.64,Chip Transaction,NY,4121,none,No,1/23/2007 16:15
1017,0,47.22,Swipe Transaction,NY,5251,none,No,2/7/2007 18:06
1017,4,2.09,Swipe Transaction,NY,5300,none,No,4/13/2007 16:24
1017,4,206.33,Swipe Transaction,NY,7802,none,No,5/27/2007 20:20
1017,4,53.93,Chip Transaction,NY,5211,none,No,6/25/2007 9:21
1017,6,137.46,Swipe Transaction,NY,5411,none,No,8/31/2007 9:11
1017,5,25.38,Online Transaction,,5311,none,No,8/31/2007 22:00
1017,5,211.06,Swipe Transaction,NJ,7995,none,No,10/24/2007 16:45
1017,5,50,Swipe Transaction,NY,5499,none,No,11/26/2007 18:40
1017,3,33.37,Online Transaction,,4121,none,No,12/24/2007 9:07
1017,5,225.21,Swipe Transaction,NY,7995,none,No,1/18/2008 20:04
1017,4,23.69,Chip Transaction,NY,4121,none,No,2/1/2008 16:41
1017,5,167.82,Swipe Transaction,NY,5541,none,No,2/3/2008 18:29
1017,6,65.22,Swipe Transaction,NY,5411,none,No,2/11/2008 16:29
1017,6,140,Swipe Transaction,NY,4829,none,No,2/12/2008 16:22
1017,5,186.77,Online Transaction,,7801,none,No,2/18/2008 19:35
1017,5,44.23,Swipe Transaction,NY,4121,none,No,3/2/2008 16:14
1017,0,86,Chip Transaction,NY,5541,none,No,3/15/2008 18:06
1017,6,22,Swipe Transaction,NY,5814,none,No,3/19/2008 13:10
1017,4,35.97,Online Transaction,,4121,none,No,3/24/2008 18:56
1017,5,42.24,Online Transaction,,4121,none,No,4/30/2008 18:35
1017,5,11.43,Swipe Transaction,NY,5311,none,No,5/23/2008 18:35
1017,6,44.54,Online Transaction,,7349,none,No,6/17/2008 17:06
1017,6,27.32,Swipe Transaction,NY,5411,none,No,6/20/2008 17:50
1017,3,33.39,Online Transaction,,4121,none,No,6/20/2008 18:09
1017,3,36.07,Online Transaction,,4121,none,No,7/15/2008 18:36
1017,5,33.04,Swipe Transaction,NY,5812,none,No,8/7/2008 16:11
1017,5,0.23,Swipe Transaction,NY,7542,none,No,8/26/2008 22:29
1017,5,61.15,Chip Transaction,NY,7538,none,No,9/8/2008 23:02
1017,3,251.37,Online Transaction,,7801,none,No,11/27/2008 11:59
1017,3,28.85,Swipe Transaction,NY,5499,none,No,12/9/2008 18:23
1017,5,27.31,Swipe Transaction,FL,4121,none,No,1/1/2009 16:30
1017,6,173.3,Online Transaction,,7801,none,No,1/8/2009 16:35
1017,5,293.34,Online Transaction,,7801,none,No,3/7/2009 6:51
1017,4,28.46,Chip Transaction,NY,5499,none,No,3/26/2009 18:51
1017,0,77.72,Chip Transaction,NY,7538,none,No,4/4/2009 15:47
1017,3,64.89,Chip Transaction,NY,4900,none,No,4/23/2009 16:39
1017,6,78.51,Swipe Transaction,NY,5912,none,No,4/30/2009 15:17
1017,5,41.9,Online Transaction,,4121,none,No,5/1/2009 18:59
1017,5,31.37,Swipe Transaction,NY,5499,none,No,5/14/2009 15:41
1017,5,212.9,Swipe Transaction,NY,7995,none,No,6/16/2009 18:36
1017,5,20.34,Swipe Transaction,NY,4121,none,No,7/5/2009 15:18
1017,6,39.95,Swipe Transaction,NY,4121,none,No,7/17/2009 18:55
1017,4,16.11,Swipe Transaction,NY,5411,none,No,9/6/2009 16:17
1017,5,23.6,Swipe Transaction,NY,5499,Bad PIN,No,9/9/2009 18:20
1017,6,170.36,Online Transaction,,4899,Bad Card Number,No,9/28/2009 9:00
1017,5,40.33,Swipe Transaction,NY,5814,none,No,10/24/2009 23:00
1017,0,41.47,Swipe Transaction,PA,4121,none,No,12/4/2009 17:02
1017,5,12.64,Swipe Transaction,NY,5814,none,No,12/8/2009 16:19
1017,3,37.6,Swipe Transaction,OK,4121,none,No,12/27/2009 15:50
1017,0,114.69,Swipe Transaction,NJ,7995,none,No,1/4/2010 18:47
1017,3,45.12,Chip Transaction,NY,4121,none,No,1/28/2010 18:39
1017,0,11.3,Swipe Transaction,TX,5812,none,No,4/11/2010 12:02
1017,3,26.9,Online Transaction,,4121,none,No,4/29/2010 16:02
1017,5,4.58,Chip Transaction,NY,7832,none,No,5/5/2010 16:04
1017,6,8.31,Online Transaction,,5815,none,No,6/19/2010 17:30
1017,5,166.96,Chip Transaction,NY,4814,Insufficient Balance,No,7/31/2010 16:19
1017,5,33.59,Swipe Transaction,ID,4121,none,No,9/4/2010 20:04
1017,4,192.28,Chip Transaction,NY,4814,none,No,10/21/2010 18:24
1017,5,190.95,Swipe Transaction,NJ,7995,none,No,12/17/2010 18:48
1017,4,39.28,Online Transaction,,4121,none,No,1/23/2011 16:06
1017,3,43.46,Chip Transaction,NJ,4121,none,No,1/29/2011 18:44
1017,6,25.62,Online Transaction,,4121,none,No,2/19/2011 11:16
1017,2,34.74,Online Transaction,,4121,none,No,3/9/2011 18:30
1017,4,8.02,Swipe Transaction,NY,5812,none,No,4/12/2011 16:08
1017,0,36.39,Chip Transaction,NY,4121,none,No,7/9/2011 8:42
1017,5,15.16,Chip Transaction,Mexico,5541,none,No,7/11/2011 18:59
1017,5,255.03,Swipe Transaction,NY,7802,none,No,7/23/2011 16:20
1017,6,60.35,Online Transaction,,7349,none,No,9/17/2011 8:27
1017,5,58.67,Swipe Transaction,NY,7538,none,No,9/30/2011 16:22
1017,4,244.1,Online Transaction,,4511,none,No,10/31/2011 16:46
1017,4,12.28,Swipe Transaction,ID,5411,none,No,12/13/2011 7:44
1017,5,-99,Swipe Transaction,NY,5541,none,No,12/25/2011 18:08
1017,0,289.7,Online Transaction,,7801,none,No,1/6/2012 15:37
1017,5,5.03,Swipe Transaction,NY,7832,none,No,1/17/2012 8:51
1017,6,3.36,Swipe Transaction,NY,5411,none,No,2/28/2012 16:23
1017,0,36.89,Chip Transaction,NY,4121,none,No,3/27/2012 18:47
1017,5,247.3,Chip Transaction,NY,7802,none,No,3/29/2012 4:47
1017,3,38.42,Online Transaction,,4121,none,No,6/19/2012 16:09
1017,5,258.27,Swipe Transaction,NY,7802,none,No,6/22/2012 16:01
1017,5,35.53,Swipe Transaction,NY,4121,none,No,7/1/2012 16:20
1017,4,47.53,Swipe Transaction,NY,4121,none,No,7/29/2012 18:25
1017,2,46.07,Online Transaction,,4121,none,No,8/3/2012 16:01
1017,5,22.97,Chip Transaction,NY,8099,none,No,9/3/2012 22:29
1017,5,24.07,Online Transaction,,4121,none,No,9/22/2012 18:10
1017,2,90,Chip Transaction,NY,5499,none,No,10/14/2012 15:34
1017,5,43.39,Online Transaction,,4121,none,No,12/8/2012 16:39
1017,3,44.33,Chip Transaction,NY,5211,none,No,1/18/2013 9:16
1017,5,142.1,Online Transaction,,7801,none,No,3/17/2013 18:29
1017,5,-372,Swipe Transaction,HI,3730,none,No,3/22/2013 9:08
1017,6,58,Swipe Transaction,NY,5541,none,No,3/22/2013 12:03
1017,2,73,Chip Transaction,NY,5541,none,No,5/18/2013 18:04
1017,5,239.3,Swipe Transaction,NY,7802,none,No,5/25/2013 12:13
1017,4,-95,Swipe Transaction,NY,5541,none,No,7/10/2013 16:20
1017,6,34.31,Swipe Transaction,NY,4121,none,No,7/21/2013 16:11
1017,5,25.65,Swipe Transaction,CA,5977,none,No,8/31/2013 16:10
1017,3,27.19,Swipe Transaction,NY,5813,none,No,9/27/2013 13:45
1017,3,41.01,Swipe Transaction,RI,4121,none,No,10/7/2013 18:18
1017,2,81.34,Chip Transaction,NJ,5621,none,No,11/16/2013 18:14
1017,3,172.42,Swipe Transaction,MI,5300,none,No,1/27/2014 16:15
1017,3,34.26,Chip Transaction,NY,5541,none,No,5/2/2014 16:07
1017,4,21.14,Swipe Transaction,CT,5812,none,No,5/13/2014 16:09
1017,5,70.3,Swipe Transaction,NY,5311,none,No,6/3/2014 15:32
1017,5,3.13,Swipe Transaction,NY,7832,none,No,6/29/2014 16:04
1017,5,149.1,Swipe Transaction,NY,7995,none,No,9/16/2014 16:14
1017,5,-63,Swipe Transaction,NY,5499,none,No,10/1/2014 18:32
1017,0,30.06,Chip Transaction,NY,5812,none,No,10/26/2014 16:13
1017,5,9.01,Chip Transaction,NY,5812,none,No,11/26/2014 18:59
1017,5,7.8,Swipe Transaction,NY,5541,none,No,1/9/2015 18:56
1017,5,-308,Swipe Transaction,NV,3775,none,No,3/22/2015 22:14
1017,5,36.64,Swipe Transaction,ID,4121,none,No,3/29/2015 15:58
1017,5,89.34,Swipe Transaction,NY,7538,none,No,5/7/2015 16:06
1017,6,47.69,Swipe Transaction,NY,4121,none,No,5/12/2015 13:03
1017,0,44.76,Chip Transaction,NY,5211,none,No,5/28/2015 4:55
1017,4,300.93,Chip Transaction,NY,7995,none,No,6/17/2015 20:07
1017,4,20.03,Swipe Transaction,NY,5541,none,No,6/18/2015 18:31
1017,5,200.29,Swipe Transaction,NY,5300,none,No,7/24/2015 16:02
1017,4,39.55,Chip Transaction,NY,4121,none,No,9/20/2015 16:18
1017,5,219.24,Swipe Transaction,NY,7802,none,No,10/21/2015 11:51
1017,3,31.04,Online Transaction,,4121,none,No,10/21/2015 20:08
1017,5,-93,Chip Transaction,NY,5499,none,No,10/24/2015 16:28
1017,5,120,Swipe Transaction,NY,4829,none,No,12/2/2015 16:12
1017,0,26.3,Chip Transaction,NY,4121,none,No,12/2/2015 18:25
1017,5,32.63,Swipe Transaction,NY,5814,none,No,12/4/2015 15:35
1017,5,112.06,Swipe Transaction,NY,7802,none,No,1/5/2016 22:55
1017,3,100,Swipe Transaction,NY,4829,none,No,2/5/2016 18:45
1017,6,8.13,Swipe Transaction,NY,5411,none,No,2/14/2016 16:21
1017,4,171.48,Swipe Transaction,NY,7802,none,No,2/16/2016 20:14
1017,3,199.81,Swipe Transaction,NY,8011,none,No,3/11/2016 16:14
1017,4,36.8,Online Transaction,,4121,none,No,3/21/2016 12:30
1017,3,32.43,Swipe Transaction,NY,5541,none,No,5/4/2016 18:25
1017,4,22.23,Chip Transaction,NY,5300,none,No,5/12/2016 8:50
1017,4,28.38,Chip Transaction,NY,4121,none,No,5/13/2016 17:02
1017,6,127.58,Swipe Transaction,NY,7802,Insufficient Balance,No,5/21/2016 18:57
1017,5,42.18,Swipe Transaction,NY,4121,none,No,6/7/2016 22:26
1017,5,251.1,Online Transaction,,7801,none,No,6/25/2016 18:01
1017,5,35.24,Swipe Transaction,NY,4121,none,No,7/5/2016 18:39
1017,0,17.69,Chip Transaction,NY,5814,none,No,7/7/2016 16:29
1017,3,42.16,Online Transaction,,4121,none,No,8/25/2016 16:16
1017,4,34.77,Online Transaction,,4121,none,No,2/19/2017 16:08
1017,0,332.93,Swipe Transaction,NY,5533,none,No,3/2/2017 12:37
1017,5,226.21,Swipe Transaction,NY,7995,none,No,3/10/2017 16:24
1017,5,29.43,Swipe Transaction,NY,5499,none,No,6/4/2017 18:39
1017,5,168.97,Swipe Transaction,NY,8011,none,No,8/29/2017 16:13
1017,5,16.06,Chip Transaction,NY,5814,none,No,1/25/2018 12:08
1017,5,36.93,Swipe Transaction,NY,5499,none,No,2/17/2018 18:07
1017,0,165.03,Chip Transaction,NY,5300,none,No,3/31/2018 16:03
1017,5,70,Swipe Transaction,NY,5541,none,No,4/1/2018 16:27
1017,4,11.13,Swipe Transaction,NY,5411,none,No,4/18/2018 18:14
1017,6,-60,Swipe Transaction,NY,5499,none,No,4/22/2018 18:02
1017,0,34.38,Online Transaction,,4121,none,No,5/22/2018 16:45
1017,3,59.06,Swipe Transaction,NY,4900,none,No,5/28/2018 8:54
1017,5,131.23,Swipe Transaction,NY,7802,none,No,6/11/2018 18:44
1017,3,33.93,Chip Transaction,NY,4121,none,No,6/18/2018 17:36
1017,6,-84,Swipe Transaction,NY,5499,none,No,7/4/2018 16:14
1017,4,0.3,Chip Transaction,NY,7542,none,No,7/4/2018 18:18
1017,1,40.17,Swipe Transaction,FL,4121,none,No,7/17/2018 18:42
1017,3,259.56,Chip Transaction,NY,7802,none,No,7/23/2018 1:37
1017,5,80,Swipe Transaction,NY,4829,none,No,10/14/2018 22:00
1017,6,34.87,Swipe Transaction,NY,5812,none,No,1/19/2019 16:16
1017,0,31.66,Swipe Transaction,NY,5541,none,No,2/1/2019 16:23
1017,3,28.12,Chip Transaction,NJ,5812,none,No,3/15/2019 12:43
1017,3,84,Chip Transaction,NY,5499,none,No,4/9/2019 16:05
1017,4,35.98,Chip Transaction,NY,5499,none,No,5/15/2019 16:00
1017,0,136.05,Swipe Transaction,NY,8041,none,No,5/30/2019 17:18
1017,6,37.48,Online Transaction,,4121,none,No,6/13/2019 16:14
1017,3,25.1,Chip Transaction,NY,5411,none,No,6/15/2019 2:32
1017,5,15.06,Swipe Transaction,NY,5541,none,No,6/18/2019 19:51
1017,6,25.69,Online Transaction,,4121,none,No,7/19/2019 9:23
1017,5,44.64,Swipe Transaction,NY,4121,none,No,8/7/2019 16:04
1017,5,37.34,Swipe Transaction,NY,4121,none,No,8/17/2019 19:23
1017,2,309.68,Chip Transaction,NY,7802,none,No,10/2/2019 16:14
1017,5,58.35,Swipe Transaction,NY,5300,none,No,10/20/2019 15:50
1017,0,35.98,Online Transaction,,4121,none,No,10/30/2019 19:16
1017,6,36.13,Swipe Transaction,NY,4121,none,No,11/12/2019 18:28
1017,5,37.05,Online Transaction,,4121,none,No,11/15/2019 18:27
1017,4,36.61,Swipe Transaction,NY,4121,none,No,11/22/2019 7:43
1017,6,138.3,Swipe Transaction,NY,4900,none,No,11/25/2019 16:05
1017,5,35.23,Online Transaction,,4121,none,No,11/25/2019 20:40
1017,5,52.99,Swipe Transaction,NY,4121,none,No,1/6/2020 8:56
1017,4,24.17,Swipe Transaction,NY,5300,none,No,1/6/2020 16:09
1017,5,34.86,Online Transaction,,4121,none,No,1/15/2020 16:36
1017,2,37.39,Chip Transaction,NY,4121,none,No,1/29/2020 16:08
1023,0,25.52,Chip Transaction,CA,7995,none,No,8/2/2019 18:55
1023,0,38.13,Chip Transaction,CA,5499,none,No,8/3/2019 18:57
1023,0,6.73,Chip Transaction,CA,5411,none,No,8/4/2019 11:17
1023,0,69.21,Chip Transaction,CA,5411,none,No,8/5/2019 18:35
1023,0,63.39,Chip Transaction,CA,5912,none,No,8/9/2019 11:11
1023,0,65.64,Chip Transaction,CA,5300,none,No,8/9/2019 11:12
1023,0,80,Chip Transaction,CA,4829,none,No,8/9/2019 11:24
1023,0,24.52,Chip Transaction,CA,5411,none,No,8/10/2019 18:40
1023,0,322.84,Chip Transaction,CA,7538,none,No,8/11/2019 11:25
1023,0,50.67,Chip Transaction,CA,5541,none,No,8/11/2019 11:29
1023,0,-89,Chip Transaction,CA,5499,none,No,8/14/2019 18:48
1023,0,123.2,Chip Transaction,CA,8041,none,No,8/16/2019 18:34
1023,0,45.52,Chip Transaction,CA,5912,none,No,8/17/2019 11:20
1023,0,30.69,Chip Transaction,CA,5310,none,No,8/17/2019 11:26
1023,0,28.61,Chip Transaction,CA,5912,none,No,8/17/2019 18:58
1023,0,51.84,Chip Transaction,CA,5541,none,No,8/18/2019 18:38
1023,0,9.26,Chip Transaction,CA,5921,none,No,8/19/2019 15:04
1023,0,88,Chip Transaction,CA,5499,none,No,8/20/2019 11:07
1023,0,63.18,Chip Transaction,CA,5300,none,No,8/20/2019 11:12
1023,0,43.08,Chip Transaction,CA,5311,none,No,8/20/2019 14:02
1023,0,53.32,Chip Transaction,CA,5912,none,No,8/20/2019 18:49
1023,0,53.17,Chip Transaction,CA,5411,none,No,8/22/2019 18:47
1023,0,1.17,Chip Transaction,CA,5499,none,No,8/23/2019 18:51
1023,0,32.94,Chip Transaction,NV,7995,none,No,8/25/2019 10:52
1023,0,86,Chip Transaction,NV,5541,none,No,8/25/2019 10:54
1023,0,72.33,Chip Transaction,CA,5912,none,No,8/26/2019 11:03
1023,0,38.63,Chip Transaction,CA,5411,none,No,8/26/2019 11:17
1023,0,42.75,Chip Transaction,CA,5499,none,No,8/26/2019 11:27
1023,0,63.34,Online Transaction,,5311,none,No,8/26/2019 18:45
1023,0,68.46,Chip Transaction,CA,5411,none,No,8/27/2019 18:51
1023,0,70,Chip Transaction,CA,5499,none,No,8/28/2019 6:14
1023,0,13.44,Online Transaction,,5815,none,No,8/29/2019 18:50
1023,0,53.53,Chip Transaction,CA,5300,none,No,9/3/2019 10:33
1023,0,74.1,Chip Transaction,CA,5411,none,No,9/3/2019 10:44
1023,0,141.39,Swipe Transaction,CA,7011,none,No,9/4/2019 11:15
1023,0,61.67,Chip Transaction,CA,5300,none,No,9/5/2019 18:58
1023,0,55,Chip Transaction,CA,5541,none,No,9/6/2019 18:43
1023,0,70.53,Chip Transaction,CA,5411,none,No,9/7/2019 18:40
1023,0,25.09,Chip Transaction,CA,5541,none,No,9/9/2019 11:29
1023,0,49.27,Chip Transaction,CA,5411,none,No,9/10/2019 18:51
1023,0,33.43,Chip Transaction,CA,5411,none,No,9/13/2019 13:11
1023,0,63.14,Chip Transaction,CA,5300,Insufficient Balance,No,9/13/2019 18:49
1023,0,67.99,Chip Transaction,Vatican City,5912,none,No,9/14/2019 6:08
1023,0,41.53,Chip Transaction,CA,5541,none,No,9/15/2019 18:52
1023,0,10.11,Chip Transaction,CA,5310,none,No,9/16/2019 15:07
1023,0,58.2,Chip Transaction,CA,5411,none,No,9/16/2019 20:56
1023,0,26.32,Chip Transaction,CA,5311,none,No,9/19/2019 15:20
1023,0,34.74,Chip Transaction,CA,5311,none,No,9/20/2019 18:30
1023,0,75,Chip Transaction,CA,5541,none,No,9/20/2019 21:55
1023,0,73.65,Chip Transaction,CA,5300,none,No,9/21/2019 18:54
1023,0,60.36,Online Transaction,,5311,none,No,9/22/2019 13:01
1023,0,85,Chip Transaction,CA,5541,none,No,9/22/2019 19:44
1023,0,39.65,Chip Transaction,CA,5300,none,No,9/24/2019 6:01
1023,0,45.42,Chip Transaction,CA,5311,none,No,9/24/2019 13:30
1023,0,-75,Chip Transaction,CA,5541,none,No,9/24/2019 18:51
1023,0,66.71,Chip Transaction,Vatican City,5411,none,No,9/26/2019 13:19
1023,0,0.62,Chip Transaction,CA,5499,none,No,9/26/2019 18:48
1023,0,56.16,Chip Transaction,CA,5411,none,No,9/27/2019 18:30
1023,0,54.79,Chip Transaction,CA,5411,none,No,9/29/2019 11:17
1023,0,41.61,Chip Transaction,CA,5499,none,No,9/29/2019 15:21
1023,0,81,Chip Transaction,CA,5499,none,No,10/3/2019 18:32
1023,0,66.29,Chip Transaction,NV,5411,none,No,10/5/2019 11:23
1023,0,6.71,Chip Transaction,CA,5411,none,No,10/5/2019 18:01
1023,0,55.35,Chip Transaction,CA,5300,none,No,10/5/2019 18:23
1023,0,-99,Chip Transaction,CA,5541,none,No,10/6/2019 13:30
1023,0,69.88,Chip Transaction,CA,5912,none,No,10/6/2019 15:20
1023,0,56.24,Chip Transaction,CA,5411,none,No,10/7/2019 13:29
1023,0,40.74,Chip Transaction,CA,7230,none,No,10/7/2019 18:45
1023,0,59.6,Chip Transaction,CA,5411,none,No,10/8/2019 11:32
1023,0,69.17,Chip Transaction,CA,5411,none,No,10/8/2019 11:50
1023,0,31.28,Chip Transaction,CA,5912,none,No,10/9/2019 18:31
1023,0,75.63,Chip Transaction,CA,5311,none,No,10/11/2019 12:54
1023,0,56.64,Chip Transaction,CA,5300,none,No,10/11/2019 18:41
1023,0,20.32,Chip Transaction,CA,7230,none,No,10/13/2019 18:51
1023,0,87,Chip Transaction,CA,5541,none,No,10/14/2019 15:17
1023,0,17.87,Chip Transaction,CA,5651,none,No,10/14/2019 18:50
1023,0,54,Chip Transaction,CA,5499,none,No,10/14/2019 18:55
1023,0,-197,Chip Transaction,CA,3395,none,No,10/15/2019 18:38
1023,0,405,Chip Transaction,Vatican City,7011,none,No,10/16/2019 11:25
1023,0,57.6,Chip Transaction,CA,5912,none,No,10/16/2019 18:51
1023,0,65.69,Chip Transaction,CA,5300,none,No,10/18/2019 18:41
1023,0,83,Chip Transaction,CA,5541,none,No,10/20/2019 18:43
1023,0,31.12,Chip Transaction,CA,5211,none,No,10/20/2019 19:37
1023,0,53.04,Chip Transaction,CA,5300,none,No,10/21/2019 18:40
1023,0,68.57,Chip Transaction,CA,4900,none,No,10/22/2019 12:50
1023,0,-75,Chip Transaction,CA,5541,none,No,10/27/2019 6:04
1023,0,63.01,Chip Transaction,CA,5541,Insufficient Balance,No,10/27/2019 18:41
1023,0,150.25,Online Transaction,,4900,none,No,10/28/2019 18:06
1023,0,29.51,Chip Transaction,CA,7538,none,No,10/28/2019 18:40
1023,0,64.82,Chip Transaction,CA,5300,none,No,10/29/2019 11:02
1023,0,32.11,Chip Transaction,CA,5912,none,No,10/29/2019 11:25
1023,0,75,Chip Transaction,CA,5499,none,No,10/29/2019 18:14
1023,0,11.88,Chip Transaction,CA,5921,none,No,10/29/2019 18:57
1023,0,63.83,Chip Transaction,CA,5300,none,No,10/30/2019 18:48
1023,0,68.82,Chip Transaction,CA,5300,none,No,10/31/2019 14:21
1023,0,55.85,Online Transaction,,5311,Bad CVV,No,11/1/2019 11:05
